rank	gene	score
803	CDC5L	0.00014155210990874723
804	GATA6	0.00014151333015569948
805	TP63	0.00014132232142346997
806	PLAU	0.00014125903090556969
807	PLCG2	0.00014120859487760354
808	GLI2	0.00014115814118138625
809	NOTCH3	0.00014107085589106893
810	RB1CC1	0.00014105399099263797
811	PSMA4	0.00014087781918777377
812	GNB1	0.00014079585172452737
813	PIKFYVE	0.00014075015387514448
814	PSMD7	0.0001407119439272311
815	KRT19	0.00014068129418980325
816	KIF23	0.0001405212088106916
817	RACGAP1	0.00014026517398425768
818	PSMA5	0.00013999499233168468
819	LGR5	0.0001397256097216523
820	H2AC8	0.00013948047527750446
821	PTS	0.00013940412731174384
822	ESPL1	0.00013940218765985397
823	RPS16	0.0001393382240840325
824	PAK2	0.0001391823949657273
825	RUVBL2	0.00013908553759404721
826	TNFSF11	0.00013897945345851194
827	ORC1	0.00013889375150127504
828	ATG13	0.00013883014094093004
829	CSF1	0.0001385854615727303
830	DHX9	0.00013855422034646646
831	TNFRSF10B	0.00013854732878919903
832	NUF2	0.00013850357048242446
833	POLE2	0.00013849801314913033
834	PSMB8	0.00013848880612359922
835	ITPR1	0.00013843837988717253
836	CIB1	0.00013840885779547942
837	ADIPOQ	0.0001383788463047684
838	PHB1	0.00013825047133257933
839	NCL	0.0001381100747656965
840	PSMB2	0.0001379602487303921
841	MAP3K3	0.00013779280081948245
842	VEGFC	0.0001377671651266187
843	KIF20A	0.0001376269497105229
844	ARHGEF7	0.00013752659355131418
845	TTK	0.0001373990610339814
846	PSMD3	0.00013737563874982115
847	NFATC1	0.0001373560521181411
848	DTL	0.00013728169392688818
849	GZMB	0.00013710654862420969
850	PABPC1	0.00013706475392919712
851	AFP	0.0001368870644693176
852	CFLAR	0.00013681485508511838
853	YWHAG	0.00013673233664945138
854	LIG1	0.00013668184563496384
855	UBA1	0.00013665495413173645
856	PHGDH	0.0001366324527767242
857	LGALS4	0.00013652787872402776
858	KRT18	0.00013646503483351043
859	HSF1	0.00013643841754161284
860	RHOB	0.00013640852829081214
861	PSMD8	0.00013628652475895108
862	TFDP2	0.00013592902192303245
863	IGFBP3	0.00013588259646192023
864	PSMB1	0.00013584932334329878
865	CENPE	0.0001356997521000991
866	MMP7	0.0001356342697414715
867	CKS1B	0.00013550150791691017
868	CDH5	0.00013543314619520575
869	FHL2	0.0001353655494545149
870	SPRY2	0.0001352837939879862
871	DKC1	0.0001352686737717892
872	PSMB6	0.000135247026258437
873	CTNND1	0.00013523492060599126
874	MSH3	0.0001352324096550995
875	PSMD6	0.0001351586545569346
876	CENPF	0.00013515083411984224
877	ITGA6	0.00013510296378982424
878	CCT4	0.0001350686569419431
879	IRF4	0.00013497959978023437
880	PPP2R1B	0.0001348518392964734
881	RXRA	0.00013478552932267383
882	RALB	0.00013471717530200587
883	PI3	0.00013459888822154483
884	SMO	0.00013449089567438386
885	SLC1A5	0.00013443194502507373
886	CALR	0.00013442197856082164
887	HCLS1	0.00013438801453049997
888	PSMB7	0.00013437716398362386
889	ULK1	0.0001343662416934152
890	CD68	0.00013434344214553707
891	PSMB4	0.00013427884489761492
892	CYLD	0.0001342497083326211
893	TIMP3	0.00013418800772751612
894	DVL2	0.00013408595718053198
895	LAMTOR3	0.00013399422688572643
896	NR4A1	0.0001339080961568124
897	UBE2E1	0.0001338940355837741
898	PSMD13	0.00013387730756033662
899	ANPEP	0.000133856329101951
900	TAF2	0.00013384367421893147
901	POLA1	0.00013375282495644002
902	ATAD2	0.00013365317967179154
903	RUNX3	0.00013361378711491544
904	GPX8	0.00013342022314539597
905	SMURF1	0.00013338019711097
906	POLR2F	0.000133131966631232
907	TNFSF10	0.00013302961638103045
908	PFN1	0.0001329273664013658
909	CDK8	0.00013285452410865617
910	PSMB3	0.00013280069489824791
911	FUS	0.00013279180349575864
912	ENO1	0.00013271952022082378
913	DUSP12	0.00013257249960721106
914	LAMTOR2	0.00013248320247581522
915	PARK7	0.00013244173459746133
916	BAD	0.00013217597309622765
917	PSMB5	0.00013214059779399583
918	PRMT1	0.00013197672088755677
919	LAMP2	0.00013197248441680233
920	APC	0.00013193519640248134
921	PPP3CA	0.0001318012866833639
922	IFNB1	0.00013169379771190852
923	SMC4	0.00013168867696220987
924	PSMD10	0.00013165939990304073
925	RBBP7	0.00013155744352823966
926	SESN1	0.00013150377464809336
927	VIRMA	0.00013140836039348525
928	RAD21	0.00013130556313054387
929	PSMB10	0.00013100186795459492
930	PTPN6	0.00013074680552718236
931	JAG2	0.00013058931419002452
932	WDR5	0.00013058533028794121
933	ZEB2	0.00013031470888131682
934	CXCL1	0.0001302281195479352
935	SDC1	0.00013018535890769973
936	TRAF3	0.00013010261786050917
937	HSPA9	0.0001300453747218135
938	PELP1	0.00013002900357455874
939	LATS2	0.00013000650584808114
940	RAD17	0.00012997842186289688
941	INCENP	0.00012997668919788086
942	OLIG2	0.00012996677805382636
943	PSME1	0.00012990194175761853
944	VIM	0.00012971965648336895
945	ID2	0.00012969839706431524
946	BUB3	0.00012968689565473596
947	MCM10	0.00012959458916041711
948	TOP3A	0.00012953379218542022
949	BABAM2	0.0001294625305588331
950	RAD51C	0.00012937541038215327
951	AGTR1	0.00012937273911025688
952	DDB2	0.00012933927013542514
953	CCT2	0.00012932535901974496
954	LGALS3	0.0001293147644044339
955	NFYA	0.0001292302893150926
956	MECP2	0.00012902769368886027
957	PSME2	0.00012897431791076227
958	ROS1	0.00012887135120492543
959	SCRIB	0.0001287945877808396
960	HMGA2	0.000128764327840396
961	ADRB2	0.00012847585397703944
962	GIT1	0.00012838548260638624
963	MED1	0.0001283062055102612
964	ROCK2	0.00012824404550635312
965	PSMD9	0.00012823858244774824
966	FUBP1	0.00012819037580254282
967	UBTF	0.0001281631928140641
968	MAP1LC3A	0.00012813769623070507
969	RAD50	0.0001280319916740405
970	UBE2D2	0.0001279484106974213
971	IL7	0.00012781703548108483
972	ATF2	0.00012778228781543292
973	ETV6	0.00012776900366168745
974	MAP2K5	0.00012770838113623626
975	PRKAA1	0.00012756647943512188
976	BRCC3	0.00012749604791003228
977	PDCD1LG2	0.00012727941400268343
978	ITGAV	0.00012716290457320356
979	CUL4A	0.00012712748901265222
980	CCNK	0.00012712396608867215
981	PHB2	0.0001271180303237549
982	ACACA	0.00012709277356861106
983	PPIA	0.0001269975994700554
984	TMPRSS2	0.0001269241670313428
985	SMC3	0.00012636693228212304
986	NHP2	0.00012635798716990982
987	RELB	0.00012633883812275982
988	WDHD1	0.00012622233052652057
989	TBC1D7	0.00012610930761008962
990	DVL1	0.00012598754502435167
991	CBFB	0.00012598641133998686
992	BNIP3L	0.00012593171198027782
993	FBXO5	0.0001258991550008114
994	NCOA1	0.00012588201461985653
995	TOP2B	0.00012587370807919378
996	UCHL1	0.00012579388718533138
997	TFAM	0.00012555612383152314
998	HDAC5	0.00012549454739694288
999	UVRAG	0.00012532433659242834
1000	MELK	0.00012531082320861134
1001	BBC3	0.00012525824768746906
1002	RPS3	0.0001251179841581033
1003	PLAUR	0.00012506781818506053
1004	ACLY	0.00012493584632268116
1005	FLT4	0.00012486123578208926
1006	IL2RA	0.00012484635446850228
1007	L1CAM	0.00012482583664234466
1008	EIF4A1	0.00012469672183574129
1009	PSMD5	0.0001244701153914453
1010	PSMF1	0.00012424130043173844
1011	KMT2A	0.00012418987553852991
1012	PIK3R4	0.00012415529589256217
1013	BMP2	0.00012414902582961123
1014	PPP2R5C	0.00012406590316125837
1015	RAD9A	0.00012406473853923577
1016	SDHB	0.00012397519573348776
1017	FHIT	0.000123880755941229
1018	OGG1	0.0001238172020673076
1019	GCG	0.00012376603441241102
1020	UBE2L3	0.00012375750584263097
1021	PDIA3	0.00012375481199443809
1022	HSPA1A	0.00012371032404948103
1023	TCF7	0.00012368000239680585
1024	RBL1	0.00012358260322369418
1025	LAMTOR5	0.00012355853572845144
1026	RBPJ	0.0001233901398404744
1027	IFNA2	0.00012335112526480987
1028	TERF2	0.0001233369947723627
1029	TYR	0.00012310063547056412
1030	IL3	0.00012299501028098788
1031	NUMBL	0.00012268991975599632
1032	CYP3A4	0.00012266024448408025
1033	LIG3	0.0001225883055070816
1034	NDC80	0.00012253624201001331
1035	CFTR	0.00012237495048736592
1036	SPI1	0.00012213868852465349
1037	RNF2	0.00012203240684939438
1038	FAS	0.00012199733833523689
1039	MCM2	0.0001218484180599107
1040	RAD51D	0.00012171777097252013
1041	SOX4	0.00012169727726876885
1042	USP1	0.00012161490990220263
1043	SMARCA5	0.0001216141939932498
1044	PPP6C	0.00012155135279820976
1045	PAX6	0.00012147445826681128
1046	CDK9	0.00012147415526458652
1047	PRKCG	0.00012144972650200746
1048	CDC16	0.00012137440272472623
1049	CD63	0.00012136767059718755
1050	HAVCR2	0.00012132464317510263
1051	AREG	0.0001212898994393242
1052	RNF168	0.00012122026174570628
1053	OTUB1	0.00012116682673527755
1054	CA9	0.00012114044541287479
1055	EIF3B	0.00012111465491106775
1056	FOSL2	0.00012109429370572954
1057	NEDD4L	0.00012107118085106956
1058	IL13	0.00012104828288917697
1059	TRRAP	0.0001209320791476825
1060	H2AC6	0.00012093124116410054
1061	CDK12	0.00012078944103917652
1062	BAP1	0.00012078042797292306
1063	PHLPP1	0.00012066404515695319
1064	LAMTOR1	0.00012061221003762715
1065	GNG13	0.00012060003611157828
1066	NOS1	0.00012045987240219804
1067	WWP2	0.00012036836140949118
1068	NLRP3	0.00012030979961974566
1069	TGFB2	0.00012030342346559163
1070	ERCC2	0.0001202655066894683
1071	ATG16L1	0.00012018723729136117
1072	GNG7	0.00012014817291340143
1073	MME	0.00012006091193890458
1074	MMUT	0.0001199778768806294
1075	E2F6	0.00011986979154359044
1076	PIN1	0.00011983895249134375
1077	AGO1	0.00011977262808633537
1078	IRF3	0.00011966350277659772
1079	ACTL6A	0.00011955830775766816
1080	PRKAA2	0.0001195239772508485
1081	IRS4	0.00011945364762722401
1082	WWOX	0.00011934510251531896
1083	E2F8	0.00011933168487463748
1084	TET2	0.00011929709395985127
1085	GNG12	0.0001190105493350555
1086	FOSB	0.00011891139948455251
1087	GPX2	0.00011887928191594718
1088	AGER	0.00011877478851340043
1089	ITGB2	0.00011872550585865925
1090	BCL3	0.0001186850022699762
1091	UBE2T	0.00011866744263595761
1092	MED12	0.0001186656364114483
1093	H2AZ2	0.00011865832372607901
1094	FSCN1	0.00011844166351784821
1095	CDC23	0.00011823023304336164
1096	PRKAR1A	0.00011822737050776369
1097	MNAT1	0.00011817150965681862
1098	GNA11	0.00011798796257392791
1099	HNRNPDL	0.00011793125220654212
1100	FANCI	0.00011792545603171047
1101	RPL23	0.00011789605576135098
1102	TRIP13	0.00011789368332330455
1103	MYB	0.00011786425552283222
1104	ASF1B	0.00011775240009023394
1105	RIGI	0.00011760764178552314
1106	TERF2IP	0.0001176040273796774
1107	BCL2L2	0.00011759252777056942
1108	SRF	0.00011726296909414807
1109	TNFAIP3	0.00011720590311230248
1110	HUS1	0.00011710573723297421
1111	ELOB	0.00011688778551636672
1112	CCNG1	0.00011675691139962667
1113	FRS2	0.00011672240860047602
1114	ANAPC1	0.00011667457607711585
1115	SMARCC1	0.00011660460330731984
1116	UBE2V2	0.00011656343868571802
1117	PRDX2	0.00011654137822265612
1118	UIMC1	0.00011654020750424922
1119	BMAL1	0.00011646787391768115
1120	TLR9	0.00011632539562993082
1121	DLGAP5	0.00011623023605960397
1122	CD40LG	0.00011618223310674232
1123	GPX3	0.00011615785218642126
1124	AMBRA1	0.00011611937714382239
1125	GNAI3	0.00011611472847113982
1126	TACC3	0.00011608517287481242
1127	AP2B1	0.0001160639211085448
1128	PRC1	0.00011599360870596032
1129	DUSP10	0.0001157602912502523
1130	MMP1	0.00011574863623866903
1131	SRSF2	0.00011570374828876446
1132	GPX7	0.00011564496275725243
1133	PIAS4	0.00011556991123107858
1134	RAB11A	0.00011546362744685954
1135	GPX5	0.000115440268830333
1136	RAD51B	0.00011543755016999112
1137	TIMELESS	0.00011523214742790461
1138	PDK2	0.0001152260740151964
1139	KSR1	0.00011513961423890062
1140	DUSP5	0.0001151094773203783
1141	BAG3	0.00011499719856839973
1142	BCAR1	0.00011494256762142339
1143	MAP2K7	0.00011484916829172565
1144	TRIB3	0.00011480507301256703
1145	H2AC14	0.00011466079601319055
1146	GPX6	0.00011451672218277063
1147	ERVW-1	0.00011429938091366314
1148	NAMPT	0.00011421946121351506
1149	ITPR3	0.0001141276420010957
1150	CD74	0.00011405726114112643
1151	MAF	0.0001140309638313209
1152	H2AC7	0.00011382109226319216
1153	E2F7	0.00011379883914600955
1154	PRIM1	0.00011373645536883732
1155	CTBP2	0.00011369608648745155
1156	PRDM1	0.00011368613664477614
1157	UBE2M	0.00011367148437113127
1158	SESN2	0.00011366919655325232
1159	HMGCR	0.00011366607303114533
1160	POLR2C	0.0001135692171942143
1161	TLR3	0.00011355101986813287
1162	TINF2	0.00011333808784218451
1163	ADAM17	0.000113209263797761
1164	ANLN	0.00011318750713087303
1165	ASXL1	0.0001131150059897002
1166	DKK1	0.00011290417597173207
1167	TRADD	0.00011289832492663111
1168	CDCA8	0.00011282622222155395
1169	XPO5	0.00011278246664065943
1170	PKD1	0.0001126194609973346
1171	SGK3	0.00011244181072684963
1172	DDIT3	0.00011237117504905405
1173	FKBP8	0.00011235982568704176
1174	PPP2R5D	0.00011204338542197096
1175	CIP2A	0.00011197239201033732
1176	RAB1A	0.00011197145113382693
1177	DPP4	0.00011184088819135476
1178	IKZF1	0.00011174105781254826
1179	HBEGF	0.00011172213350656153
1180	EP400	0.0001114283353913247
1181	CCT7	0.00011133395009544335
1182	SEC13	0.00011124274495101444
1183	DEPTOR	0.00011117806032893388
1184	PLCB3	0.0001111731150523101
1185	SIRT7	0.00011112698855429274
1186	SLC3A2	0.00011111856824027726
1187	HNRNPL	0.000111065708660495
1188	RING1	0.00011104516987372855
1189	ANAPC5	0.00011100505198184763
1190	GAB2	0.00011079286718644775
1191	MDK	0.0001106686815832338
1192	SPAG5	0.00011056014200057341
1193	ANAPC10	0.00011036672898820371
1194	POLL	0.00011028481374954837
1195	CCNT2	0.00011026963692390846
1196	EFNA5	0.00011026639847853079
1197	GNG2	0.00011025959093953583
1198	DRD2	0.00010996087634543646
1199	ANAPC7	0.00010994797927633715
1200	RCOR1	0.00010991007191476795
1201	CCNG2	0.00010990737193751754
1202	RNASEH2A	0.0001098880105144508
1203	NUSAP1	0.00010977289504199976
1204	EIF4A2	0.00010974156643190335
1205	DNAJB1	0.00010973450303631447
1206	WNT4	0.00010963731417469534
1207	EDN1	0.00010960292658400906
1208	ATF6	0.00010950117363401986
1209	PFKM	0.0001094968649448229
1210	ANAPC4	0.00010949229284611139
1211	STAT2	0.00010948893887773025
1212	ERCC4	0.00010945184269164995
1213	POLE3	0.00010942594880312145
1214	MOV10	0.00010932723675900448
1215	MYH9	0.00010921960816274788
1216	ANAPC11	0.00010917366408480498
1217	PPM1A	0.00010915137969761262
1218	SST	0.00010914220817078986
1219	SPRY1	0.00010913023105001554
1220	ABI1	0.0001091198843319767
1221	CEACAM5	0.00010907993689511611
1222	KLF2	0.0001088458300344723
1223	THY1	0.00010863699077895723
1224	ANAPC2	0.00010852757189523729
1225	TPM1	0.00010844497236491758
1226	CD47	0.00010843451473802518
1227	DDX6	0.0001082470705965181
1228	TNKS	0.00010817065620806566
1229	MMP14	0.00010807826271958904
1230	FANCM	0.00010795723539207806
1231	LIF	0.00010795189720620858
1232	CHKA	0.00010792713009225453
1233	EHMT2	0.00010789920486662436
1234	NOTCH4	0.00010789232403632973
1235	CHD8	0.00010786516715233028
1236	KIFC1	0.0001078207164208959
1237	FOXO6	0.00010774949863185861
1238	SMURF2	0.00010770630821824185
1239	TARDBP	0.00010761717652341627
1240	ERN1	0.00010756996757047056
1241	NHEJ1	0.00010745832473818918
1242	NGFR	0.00010745012485213434
1243	TICRR	0.00010736239815122279
1244	ANXA1	0.00010729842957606599
1245	IL7R	0.00010715222697277863
1246	BAIAP2	0.0001070850776393742
1247	SUFU	0.00010705110454622502
1248	CDC20B	0.00010704033540223323
1249	TNRC6A	0.00010703777574249955
1250	TIMP2	0.00010695714863185369
1251	CENPV	0.00010691302816690957
1252	GHR	0.00010689024823458293
1253	PPM1D	0.00010668617407464764
1254	NBR1	0.0001066396825778784
1255	PPP2R5B	0.00010660118016610243
1256	AGO3	0.00010630081021544265
1257	SLC2A3	0.00010628933505059671
1258	RTEL1	0.00010627780172925698
1259	REV3L	0.00010624718996062339
1260	PFKFB3	0.00010622810143203961
1261	POLR2B	0.0001062128079115334
1262	CCNF	0.00010619788021667207
1263	PTPRF	0.00010616770543579012
1264	AGO4	0.00010615000228404487
1265	RCC1	0.0001060629318735747
1266	SIN3A	0.00010606186677172865
1267	HNRNPD	0.00010605631741678367
1268	WNT2	0.00010601190593955971
1269	PLD2	0.00010576736626574013
1270	EIF4B	0.00010572766093901435
1271	CXCR2	0.00010571352708126787
1272	ELOC	0.0001053306057639195
1273	KDM6B	0.00010526014440663063
1274	PER2	0.00010522581025037208
1275	GLUL	0.00010519360718368229
1276	TNKS2	0.00010506651373417762
1277	DUSP3	0.00010505868958529786
1278	GNB3	0.00010503354728336656
1279	MAP1B	0.00010491855912306129
1280	SMARCA2	0.00010456089157960122
1281	ATG3	0.00010452761170085163
1282	ITIH4	0.00010451556092518743
1283	AP2M1	0.00010439776007466321
1284	HNRNPH1	0.00010438427220494319
1285	PLG	0.00010434683545077221
1286	HERC2	0.0001041168231696383
1287	CHAF1A	0.0001040846097989239
1288	TRAP1	0.00010401765452517862
1289	H2AJ	0.00010386342368637562
1290	SDC4	0.0001038201334828411
1291	TUBG1	0.00010375621947277826
1292	RAD18	0.00010365673121873527
1293	SLC7A5	0.00010358744983223613
1294	MCM8	0.00010345578630413224
1295	NCBP2	0.00010343806464324186
1296	CD38	0.00010335698475277774
1297	PRKAB1	0.00010333981716191835
1298	MUTYH	0.00010331093233236898
1299	GNB2	0.00010319499433056015
1300	GNB5	0.00010308032897429375
1301	PRR5	0.00010307308439173219
1302	CDC26	0.00010307135687317416
1303	EGLN1	0.00010296052367585896
1304	WRAP53	0.0001028904924020721
1305	CD79A	0.0001026286453118976
1306	SUCLG2	0.00010256169566837472
1307	SUPT16H	0.00010253119977300376
1308	MAPKAPK2	0.0001025172161495017
1309	SLC9A1	0.00010249846360994997
1310	CISH	0.00010229411641286412
1311	ENG	0.00010228169319929785
1312	H2AB1	0.0001022579476048796
1313	BCL2A1	0.00010215377453754605
1314	POLR2E	0.00010214577887613657
1315	RDX	0.00010209202191214026
1316	CD247	0.0001020743351917072
1317	CASP2	0.00010197090426601267
1318	CBX2	0.0001019678568439936
1319	KHSRP	0.00010195830850543715
1320	CBX4	0.00010179722653743047
1321	BCLAF1	0.00010165403739044706
1322	BMPR1A	0.00010164595284780513
1323	TUBB3	0.00010141857384419613
1324	STAG2	0.000101370946251039
1325	SOCS2	0.00010124053645428735
1326	WASF2	0.00010102547000431435
1327	EGR2	0.00010101121208558659
1328	WWP1	0.00010100714890005674
1329	GNB4	0.00010087819197547904
1330	HCFC1	0.00010084580751629111
1331	TBX3	0.0001008031180809865
1332	PCSK9	0.00010073063218770077
1333	MARCKS	0.00010068582403207093
1334	ANAPC16	0.00010067999650284089
1335	TJP2	0.00010063780678649268
1336	PMS1	0.00010060652073577375
1337	TBX21	0.00010051801822962543
1338	CHD1	0.00010049477514054285
1339	ORC2	0.00010048243994451152
1340	MYBBP1A	0.00010044145488513344
1341	NRG1	0.00010040327449049866
1342	PPIF	0.00010040302689401477
1343	H6PD	0.0001002428489088525
1344	RAD54L	0.00010024061565189036
1345	RAD23B	0.00010016850101260889
1346	GNRH1	0.0001001389153285996
1347	POLE4	0.00010009972575859793
1348	USP11	0.00010005923898914796
1349	ANAPC15	9.998386876383524e-05
1350	REN	9.991022332692021e-05
1351	TIAM1	9.989947444936219e-05
1352	FCGR2B	9.988865679454578e-05
1353	GNGT1	9.97796741822884e-05
1354	ELK4	9.966488942330374e-05
1355	IL5	9.96591646141024e-05
1356	GABARAP	9.96337807218153e-05
1357	ETV4	9.952688792320464e-05
1358	POLR1A	9.950356290217885e-05
1359	RRAGC	9.945526102277868e-05
1360	CREB3	9.944750818598643e-05
1361	PAX5	9.940684560527756e-05
1362	GNG4	9.928834201225507e-05
1363	TEK	9.928580670784779e-05
1364	CTSS	9.921210534767176e-05
1365	IGFBP2	9.920192691594179e-05
1366	IGF2BP2	9.912073328965918e-05
1367	GTF2H5	9.90617387307377e-05
1368	RNF43	9.902479650417954e-05
1369	GNG11	9.898137847871974e-05
1370	GNGT2	9.87977800513443e-05
1371	FGF23	9.874691397593083e-05
1372	FLCN	9.86754765677113e-05
1373	NKX2-1	9.86510754946464e-05
1374	RRAGA	9.864104598744932e-05
1375	PFN4	9.856511955465833e-05
1376	TH	9.85596657103428e-05
1377	SPHK1	9.854439834519046e-05
1378	PPP2R5A	9.848364043120602e-05
1379	POT1	9.845407426522388e-05
